id,brand,title,description,price,pricecurrency,spectablecontent,cluster_id
20898202,,"SanDisk 480GB SSD Plus SATA III 2.5\"" Internal SSD","The SanDisk 480GB SSD Plus SATA III 2.5\"" Internal SSD offers sequential reads of up to 535 MB/s and sequential writes of up to 445 MB/s to offer faster boot times and faster access to your data than ",78.99,USD,,1037877.0
13504793,,i.Pet 124cm Cat Scratching Post - Grey,i.Pet 124cm Cat Scratching Post - Grey&nbsp;Features* 4 levels cat tree * Place to play and relax * Premium carpet fabric - Ultra thick and soft * Strong and stable - Sturdy balance construction * Ful,95.00,AUD,,380523.0
54460804,,Gigabyte GeForce RTX 2080 SUPER GAMING 8GB OC,,3599,PLN,,2114705.0
14016048,,Blackmagic Design ATEM Production Studio 4K Switcher,"Blackmagic Design ATEM Production Studio 4K SwitchATEM Production Studio 4K lets you connect up to 8 SD, HD or Ultra HD 4K video cameras, disk recorders and computers to do true broadcast quality work",1.695E3,USD,,1263992.0
35452993,,"UVC-G3-FLEX-3Ubiquiti UniFi Video Camera, G3, Flex 3 pack",,26.27,KES,,266703.0
15001240,,Blaze Professional 27-Inch 2-Burner Built-In Propane Gas Grill With Rear Infrared Burner - BLZ-2PRO-LP,"The finest in outdoor cooking just got better with high-performance, industry leading heavy-gauge materials and commercial quality craftsmanship in the Blaze Professional. The two commercial quality, ",1999.99,USD,,6766905.0
24454880,Canon,Canon RF 50mm f/1.2 L USM - £200 CASHBACK!,"Setting new standards of optical quality and speed, the 50mm f/1.2 prime lens is the EOS R System’s fastest lens offering supreme sharpness plus remarkable low-light performance.",2329,GBP,,253102.0
9368990,Garmin,"Forerunner 45, GPS, Small, EU, Iris",,199.99,EUR,,578513.0
17632350,,126cm Multi Level Cat Scratching Tree,Cat Scratch Tree 1.26M Grey Your ever active cat needs a place to let it be itself. And the Cat Scratch Tree is just the perfect thing to cater to your feline friend's natural instincts.Designed with ,159.00,AUD,,3005661.0
45300534,Cooler Master,Cooler Master MasterBox TD500 ARGB Mesh Case,Cooler Master MasterBox TD500 ARGB Mesh Case available to buy online from PC Case Gear – Australia’s Premier Online PC Store.,169,AUD,,1497038.0
13825027,Apple,Apple AirPods 2 with Charging Case - White (Renewed),"Automatically on, automatically connected Easy setup for all your Apple devices Quick access to Siri by saying ''Hey Siri'' Double-tap to play or skip forward New Apple H1 headphone chip delivers fast",119.99,USD,,1223297.0
52039385,,MB AM4 Gigabyte GA-X570-ELITE AORUS,"Gigabyte X570 AORUS ELITE (rev. 1.0), AMD, Presa AM4, AMD",198.21,,,227981.0
37805233,,USB 3.0 FLASH DRIVE 32GB SANDISK,,12.99,EUR,,292826.0
24151151,,Ubiquiti Networks UAP-AC-M-PRO 1300Mbit/s Power over Ethernet (PoE) Wit WLAN toegangspunt,"Scalable Enterprise Wi-Fi ManagementUniFi is the revolutionary Wi-Fi system that combines enterprise performance, unlimited scalability, and a central management controller. The UniFi AC Mesh APs have",1.00895E3,EUR,,4275566.0
36370231,,Jabra Biz 2400 II Mono 3-in-1 Noise Canceling Mono Headset,Jabra Biz 2400 II Mono 3-in-1 Noise Canceling Mono Headset,1.2844E2,NZD,,2148042.0
24557096,LOGITECH,LOGITECH C270 3MP 1280 X 720PIXELS USB 2.0 BLACK WEBCAM,,,,,79254.0
13469096,,"8ch, PoC, Hikvision DVR, up to 4MP TVI camera supported","8ch DVR, up to 4MP cameras supported(TVI/AHD, 2MP max for CVI) Power over Coax (PoC) model, allows the cameras to be powered by the DVR along the coax, no power pair required. Can be used with CAT5/6 ",114.00,GBP,,28399.0
42465985,,Intel Core i9-9900K Octa Core 3.6GHz 16MB sk1151 Box,Intel Core i9-9900K Octa Core 3.6GHz 16MB sk1151 Box,552.00,EUR,,266916.0
36343682,,TP-Link EAP225-Outdoor AC1200 Wireless MU-MIMO Gigabit Outdoor Access Point,"Easy-Mount Design, PoE Power Supply, Business-Class Hardware Design, Advanced RF Management",81.27,GBP,,233795.0
33078108,Corsair,Corsair ML140 140mm PWM Premium Magnetic Levitation Fan - Twin Pack,Product InformationIf NASA Designed a Computer Case Fan &ndash; This Would Be ItCorsair ML Series of PWM fans magnetic levitation technology and custom engineered rotors provide unrivaled performance ,33.97,GBP,,456079.0
21963707,,FUJIFILM XF 8-16mm f/2.8 R LM WR Lens,The FUJIFILM XF 8-16mm f/2.8 R LM WR Lens is an ultra-wide zoom lens characterized by a bright and advanced optical design. FUJIFILM XF 8-16mm f/2.8 R LM WR Lens features a constant f/2.8 maximum aper,1999.95,USD,,37091.0
16295025,,Kingston Canvas Select Plus 32GB SD,"Minneskort, Class 10",83.00,SEK,,1980656.0
43630137,,"Jabra BIZ 2400 II Mono 3-1 - Mic. 82 NC, Wideband",,362.50,AUD,,5673093.0
45952488,,Kingston HyperX Fury Refresh 16GB DDR4 3200MHz CL16,Kingston HyperX Fury Refresh 16GB DDR4 3200MHz CL16,73.00,EUR,,133673.0
23816635,Fujifilm,Fujifilm Instax Square Instant Film - Plain White (10 Shots),Instant Film for Fujifilm Square Instant Cameras10 Shots per PackHigh Gloss FinishSuperb Grain QualityFast Image FormationUnique antioxidant technology protects the print for a long period of time,195,ZAR,,1457721.0
11539539,,Crucial 1x 4GB DDR3 1600MHz SODIMM 1.35/1.5V RAM | Discount Computer Needs,"View and shop for Crucial 1x 4GB DDR3 1600MHz SODIMM 1.35/1.5V RAM, Memory RAM, and many more products at Discount Computer Needs.",79.00,AUD,,2397859.0
13552103,,Asus Prime B450-PLUS Desktop Motherboard,"ASUS Prime B450 Series motherboards provide the solid foundation needed for your first build, plus flexibility to grow with your ambitions. We've melded all the good stuff that's packed into AMD Ryzen",169.95,CAD,,529706.0
7433155,,GoPro Dual Battery Charger For HD4,"GoPro Dual Battery Charger For HD4Conveniently charge your HERO4 camera batteries with the Dual BatteryCharger, the only GoPro charger that allows you to charge two HERO4 batteries simultaneously. Fea",4.999E1,USD,,2020118.0
10152715,Logitech,Logitech HD Pro Webcam C920,,9486,EUR,,236410.0
23570825,Jabra,Jabra Evolve 75 UC Stereo - Headset - on-ear - Bluetooth - wireless - active noise canceling - USB,,,,,220402.0
13718290,,TAG Heuer Automatic Chronograph Watch CAW211R.FC6401,,6550,USD,,229959.0
39733482,,SANDISK - Ultra Dual Drive m3.0 32GB,SANDISK Ultra Dual Drive m3.0 32GB (SDDD3-032G-G46) - Minnesstorlek: 32GB - Typ: USB 2.0,182.50,SEK,,1587370.0
13731140,,"Life Extension, Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support, 200 mg, 30 Softgels",With Enhanced Mitochondrial SupportEnhanced Delivery System for Maximum AbsorptionDietary SupplementNon-GMO LE CertifiedMade with Quality Kaneka UbiquinolCoQ10 promotes heart health and cellular energ,36.72,GBP,,4595776.0
38521706,,TAG Heuer Formula 1 Calibre 6 Automatic Watch,Calibre 6 Automatic Watch,1.75E3,USD,,18440534.0
29553137,,"Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan","Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan (CO-9050047-WW)If NASA Designed a Computer Case Fan – This Would Be It Corsair ML Series of fans magnetic levitation technology and cu",77.96,AUD,,387671.0
24742825,DADDARIO,EJ16 - Acoustic Phosphor Bronze 12-53,D'Addario EJ16 - Acoustic Phosphor Bronze 12-53Phosphor Bronze012 - 053Stärken: 012 - 016 - 024 - 032 - 042 - 053Stärke: Light,7.9E0,EUR,,1297798.0
9408416,,Gardeon 320L Outdoor Wicker Storage Box - Black,Free Shipping,203.99,AUD,,2911012.0
40020606,,Shimano M324 SPD Touring Pedals,Combines the efficiency of the SPD system and the convenience of a platform pedalAdjustable entry and release tension settingsSealed mechanism and serviceable cup & cone bearings 533g,8.499E1,AUD,,545529.0
14509338,,Inversor Victron Energy Phoenix Inverter C 12/1200,Inversor onda pura Victron 12V,651,EUR,,1642387.0
29941921,,Ubiquiti UniFi 24 Port PoE Switch - US-24-500W,,517.5,GBP,,1242806.0
25138900,Ubiquiti,Ubiquiti UniFi AC In-Wall Access Point WiFi 5-Pack,"UAP-AC-IW - 5 Pack, Indoor, 802.11ac, 5GHz MIMO 2x2, 867Mbps, PoE, 3x 10/100/1000",526.95,EUR,,1610496.0
41234714,,Zebra 800011-101 ZXP Series 1 Ribbon ZXP Series 1 Load-N-Go Black Monochrome Ribbon,,19,USD,,1542544.0
45833973,Traveler's Company,Traveler's Company Traveler's Company Notebook Accessories,,6.00,USD,,5041507.0
13769345,,EPSON B-300/310N (Yellow),,,,,295197.0
16280970,RAM,Ram C Clamp for Yoke Mount(RAM-B-121BU),"Screw up clamp with B size (25.4 mm) ball to attach to any Ram Mount system.The yoke clamp base will fit rails in diameter from 0.625\"" to a maximum of 1.25\"".Ideal for aircraft yoke, or any rail, pip",41.00,AUD,,1828736.0
95988,Maxxis,Maxxis Assegai MaxxTerra Tire (WT) (3C/EXO/TR) (29 x 2.50) (Folding),"The Maxxis Assegai tire is named after the iron-tipped spear used by the Zulu people of South Africa. Greg Minnaar, a native of South Africa, thought it was a fitting name for a tire ready to do battl",71.00,USD,,903841.0
29688470,,Fujifilm instax mini film Rainbow 10 Sheets,"“instax mini” film is for all instax mini cameras and comes in a handy cartridge. It offers stunning instant pictures that you can fit into a purse, wallet or mini photo frame. instax film ensures sha",199.00,ZAR,,1374090.0
26878091,,APC - SMART-UPS 1500VA LCD RM 2U 230V WITH SMARTCONNECTIN ACCS,APC SMART-UPS 1500VA LCD RM 2U 230V WITH SMARTCONNECTIN ACCS (SMT1500RMI2UC) - Kapasitet: 1.5kVA - Produkt: Rackmonterte UPS,10756.00,NOK,,367217.0
15077945,,Switch Cisco WS-C2960X-24TS-L,"(PROMO FT) Catalyst 2960-X 24 GigE, 4 x 1G SFP, LAN Base (serviço CON-SMBS-WSC296XT ou superior é recomendado para esse item) DESCRIÇÃO Cisco® Catalyst® 2960-X Series Switches are fixed-configuration,",16758,BRL,,634246.0
17471458,Kingston,Kingston Memory Flash DT80/32GB 32GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,Kingston Memory Flash DT80/32GB 32GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,18.99,USD,,512363.0
13466855,,Lacie Moon Silver Mobile Drive USB-C & USB 3.0 Cable,,139,JOD,,137764.0
52588862,,T7 Portable SSD - 2TB Indigo Blue,"Light and pocket-sized, the Portable SSD T7 both delivers fast speeds and safeguards data for an easy way to store and transfer large files. Experience everyday high performance in your work and play ",639.99,NZD,,1252792.0
19219349,Seiko,Seiko Prospex Automatic Grønn Skive 45 MM,Seiko Prospex Automatic Grønn Skive 45 MMSPB103J1&nbsp;,10998,NOK,,4060886.0
29733439,,"Kingston Canvas Select UHS-I, 64 GB",,2.3E1,EUR,,53163.0
52004467,,Apple Wireless Charging Case for AirPods - White,,79,GBP,,929799.0
887024,,SANDISK - Ultra Dual Drive m3.0 16GB,SANDISK Ultra Dual Drive m3.0 16GB (SDDD3-016G-G46) - Minnesstorlek: 16GB - Typ: USB 2.0,175.00,SEK,,302125.0
34957761,,Kappe New Era NFL New England Patriots 9Fifty Cap,,3.49E1,EUR,,42871501.0
1753339,,"3M - PF23.0W9 PRIVACY FILTER BLACK FOR 23,0IN / 58,4 CM / 16:9IN ACCS","3M PF23.0W9 PRIVACY FILTER BLACK FOR 23,0IN / 58,4 CM / 16:9IN ACCS (98044054330) - Type: Skærmbeskytter",1097.50,DKK,,643044.0
28717403,,Logitech M510 mouse RF Wireless Laser,"With its contoured shape, soft rubber grips and handy controls, this full-size, wireless laser mouse delivers the comfort and control you need to do more, more easily.ontoured design Designed to keep ",60.89,GBP,,97706.0
44308408,,Johnnie Walker Red Label Whisky 1 L,"Johnnie Walker Red Label is our Pioneer Blend, the versatile one that has introduced our whisky to the world. Crafted from the four corners of Scotland, it crackles with spice and is bursting with vib",349.90,ZAR,,1567291.0
31008885,,ATEM 4 M/E Broadcast Studio 4K,Get one of the world’s most compact and advanced switchers with the new ATEM 4M/E Broadcast Studio 4K. You get an incredibly high performance live production switcher designed to work with the latest ,8491.50,AUD,,5961790.0
25935656,,Fujifilm Instax Square Film Black Frame 10 Shots,This pack of 10 colour instant film in square format is designed for the Fujifilm Instax Square SQ6 instant camera. The film boasts the same professional high quality found in all Instax,,GBP,,1118780.0
24533796,Swiss Military Hanowa,Swiss Military Hanowa06-6278.04.001.07 Navalus montre,Swiss Ladies Watch with DayDate,219.95,EUR,,2058376.0
21426091,RAM® Mounts,"RAM 3.3\"" Suction Cup Base with 1\"" ball (RAP-B-224-1U)","The RAP-B-224-1U ball mount has a 3.3\"" diameter twist lock suction cup base with 1\"" rubber ball. The wide suction cup features an extra strong hold on smooth and non-porous surfaces. The RAP-B-224-1",164.0,HKD,,5568458.0
10914898,,Remo Emperor Vintage Coated 12'' Drum Head,"The Remo Vintage Emperor Coated Drum Head is a versatile 12'' drum head from Remo, featuring a high-quality coated design, offering enhanced mid to low frequencies with a powerful projection. Featurin",1.69E1,GBP,,4627691.0
34801693,,Giselle Bedding Single Size Euro Spring Foam Mattress,Giselle Bedding Single Size Euro Spring Foam Mattress,289.95,AUD,,1135251.0
19025058,Canon,Canon RF 24-240mm f/4-6.3 IS USM - £70 CASHBACK!,"A portable, versatile 10x zoom lens for the EOS R system that’s ideal for everything from wide-angle landscapes to frame-filling portraits, and even close-up sport and wildlife.",899,GBP,,93137.0
34032163,Kingston,Kingston 128GB DataTraveler microDuo USB 3.1 Type-C Flash Drive,128GB DataTraveler microDuo USB 3.1 Type-C Flash Drive. DataTraveler microDuo 3C has a dual interface thatworks with both standard USB and USB Type-C ports. Its an ideal way to provide up to 128GB of ,17.99,USD,,1085000.0
31156959,,1080P DVR 16CH 2 SATA DS-7216HQHI-K2,"DS-7208/7216HQHI-K2Turbo HD DVR• H.265 Pro+/H.265 Pro/H.265/H.264+/H.264 encoding for the main stream, and H.265/H.264 for the sub-stream of analog cameras• Self-adaptive HDTVI/HDCVI/AHD/CVBS signal i",,,,1048517.0
5494884,Corsair,Corsair Crystal Series 680X RGB Tempered Glass ATX Mid-Tower Computer Case - White,Crystal Series 680X RGB Tempered Glass ATX Mid-Tower Computer Case - White. The CORSAIR Crystal Series 680X RGB is a dual-chamber tempered glass ATX smart case that keeps your system running cool with,269.99,USD,,28019.0
18158489,Nikon,Nikon Nikon Z-series lens NIKKOR Z 50mm f/1.8 S,,599.99,USD,,1220871.0
41313020,,"RAP-B-121BU RAM Mounts RAP-B-121BU Universal C & Yoke Base Clamp with 1\"" Ball","RAM Mounts 793442907807RAP-B-121BU RAM Mounts RAP-B-121BU Universal C & Yoke Base Clamp with 1\"" BallBoth strong and light weight, the RAP-B-121BU clamping base is perfect for numerous electronic devi",20.49,USD,,719200.0
28227980,,MultiPlus 12/1200/50-16 230V VE.Bus,,8.2E2,USD,,581032.0
21796409,,Cooler Master MasterLiquid ML360R RGB,"The MasterLiquid ML360R RGB all-in-one liquid CPU cooler is custom, inside, and out. Our low-profile dual chamber pump outperforms its single chamber predecessors in heat transfer. The MasterFan Air B",244.95,CAD,,627176.0
46693236,,Corsair ML Series ML140 Pro Magnetic Levitation Fan (140mm) with Blue LED,"Corsair is expanding its range of fans with the introduction of the ML series, an acronym that reveals the technological nature of the new series of magnetic levitation fans. The Corsair ML fans provi",1412.00,MUR,,509638.0
28720215,,Zebra ix Series -Black Monochrome Ribbon 800077-701,&#x2713;Monochrome Black Ribbon&#x2713;2500 Prints Per Roll,25.95,USD,,36682689.0
9739525,SHIMANO,"SHIMANO Ultegra Di2 RD-R8050 Rear Derailleur Gray, Long","Shimano's refinements to the latest Ultegra Di2 group are truly remarkable, and while we always fancy a full Dura-Ace build, we'd be hard pressed to decipher a difference in performance. That makes se",194.99,USD,,1038863.0
43900336,,"Kingston HyperX FURY schwarz DIMM Kit 8GB, DDR3-1600, CL10",CL10,41.44,EUR,,702149.0
14045139,,BMD ATEM 1 M/E Production Studio 4K,"Blackmagic Design ATEM 1 M/E Production Studio 4K, Create stunning multi camera live production with the worlds most advanced production switchers! ATEM switches between SD, HD or Ultra HD video stan",2.90036E3,EUR,,588397.0
8733542,,Jabra Evolve 20 MS Stereo - Headset with quality microphone,Headset with high-end noise-canceling microphone and quality sound.,280.00,MYR,,182172.0
45437496,,Webcam Logitech HD Webcam C310 960-001065,"Webcam Logitech HD Webcam C310 960-001065Artikelnummer:16159EAN:5099206064225MPN:960-001065Warennummer:85258019Logitech WEBCAM 960-001065 HD Webcam C310 USB / 5 MP, 1280x720 / RightLight and RightSoun",101.86,EUR,,301204.0
22188473,,Kingston Technology A400 SSD 240GB Serial ATA III,"Kingston Technology A400 SSD 240GB, 240 GB, Serial ATA III, 500 MB/s, 350 MB/s, PC/PC portatile, 6 Gbit/s","37,92 €",EUR,,335396.0
11585607,,Giselle Bedding King Single Size Euro Spring Foam Mattress,Euro Top Mattress King SinglePamper you and your partner with Giselle Bedding's Premier Series Euro Top Mattress. All you will want to do is sleep through the night and wake up refreshed in the mornin,219.36,AUD,,1423929.0
30711697,,DDR3 4GB / 1600 KINGSTON HX316C10F/4,HyperX FURY Blue 4GB DDR3-1600MHz CL10 Scendi in campo,20.78,,,836466.0
12127210,,AWS-3 Y Bike Hex Wrench: 2 2.5 3mm,"Park Tool introduced the bicycle world to the 3-way hex wrench set over 30 years ago. Our 3-way wrenches fit perfectly in the palm of the hand and provide excellent leverage, making them a favorite of",1.195E1,USD,,6129732.0
13012303,Cisco,Cisco Catalyst 3850 - [WS-C3850-48P-S],"-, 3850, Catalyst, Cisco, Netwerk, [WS-C3850-48P-S], bedraad, switch",6230,EUR,,1290026.0
35351309,,Unifi AP AC PRO 5 Pack no PoE incl.,"The UniFi AC Pro AP features the Wi-Fi 802.11AC, 3x3 MIMO technology in a refined industrial design and is ideal for deployment of maximum-performance wireless networks",982.99,CAD,,68127.0
30889226,,TP-Link EAP225-Outdoor Wireless AP,"AC1200 Weatherproof IP55, PoE adapter included, Long Range",949.00,NOK,,6665678.0
25097962,,Impresora brother hl-l8360cdw laser color 31 ppm / 15 ppm bandeja entrada 250h wifi,Impresora brother hl-l8360cdw laser color 31 ppm / 15 ppm bandeja entrada 250h wifi,350.17,EUR,,323596.0
32260936,,Epson Blæk T9454 XL Yellow,"DURABrite Pro, inntil 5000 sider, for WorkForce Pro 52XX/57XX",695.00,DKK,,209399.0
19935629,,Evolis Zenius/Primacy Black Monochrome Ribbon 2000 image RCT023NAA,The Black monochrome ribbon delivers high quality black images and text to your PVC plastic cards. The ribbon will print up to 2000 cards meaning less time spent changing the ribbon compared to most o,22.00,GBP,,1794890.0
35323637,,Corsair Vengeance LPX 8GB DDR4-2400 CMK8GX4M1A2400C16,"Vengeance LPX memory is designed for high-performance overclocking. The heatspreader is made of pure aluminum for faster heat dissipation, and the eight-layer PCB helps manage heat and provides superi",1637.00,MUR,,3379306.0
16977626,Ubiquiti Networks (UBNT),Ubiquiti UniFi AP AC Pro Access Point (3 Pack),Ubiquiti UniFi AP AC Pro Access Point (3 Pack),389.23,GBP,,129403.0
8482438,,"Life Extension Super Ubiquinol COQ10 with Enhanced Mitochondrial Support 100 mg, 60 Count",,46.50,USD,,187912.0
